2mm 3.2745388820767403 1776
2mm 3.274253834038973 1777
2mm 3.285405322909355 1778
2mm 3.295821398496628 1779
2mm 3.2952060773968697 1780
2mm 3.2942739985883236 1781
2mm 3.296305872499943 1782
2mm 3.29563095420599 1783
2mm 3.3004470877349377 1784
2mm 3.286334555596113 1785
2mm 3.2946030981838703 1786
2mm 3.294963750988245 1787
2mm 3.2949808686971664 1788
2mm 3.2922855764627457 1789
2mm 3.2941951788961887 1790
2mm 3.2962318509817123 1791
2mm 3.2962011210620403 1792
2mm 3.2824121601879597 1793
2mm 3.2971700690686703 1794
2mm 3.2956169471144676 1795
2mm 3.295613430440426 1796
2mm 3.2970608957111835 1797
2mm 3.290859993547201 1798
2mm 3.287352453917265 1799
2mm 3.2952141016721725 1800
2mm 2.1720956260105595 5701
2mm 2.1753652340266854 5702
2mm 2.1802992320153862 5703
2mm 2.175862300035078 5704
2mm 2.1770957200205885 5705
2mm 2.1721416260115802 5706
2mm 2.169123668980319 5707
2mm 2.17281382199144 5708
2mm 2.1702395930187777 5709
2mm 2.17311338003492 5710
2mm 2.1704736730316654 5711
2mm 2.180037795973476 5712
2mm 2.1707421999890357 5713
2mm 2.16926307301037 5714
2mm 2.173804610967636 5715
2mm 2.172960912983399 5716
2mm 2.169216164969839 5717
2mm 2.176374562026467 5718
2mm 2.1704360590083525 5719
2mm 2.1721684469957836 5720
2mm 2.1700303599936888 5721
2mm 2.1727470720070414 5722
2mm 2.1781094189500436 5723
2mm 2.1701117330230772 5724
2mm 2.172906559018884 5725
adi 0.10185724124312401 26
adi 0.10173708945512772 27
adi 0.1017979085445404 28
adi 0.10164273530244827 29
adi 0.1016351506114006 30
adi 0.10161539167165756 31
adi 0.1016189455986023 32
adi 0.1016417145729065 33
adi 0.10162102803587914 34
adi 0.10161874443292618 35
adi 0.10162864252924919 36
adi 0.10161136835813522 37
adi 0.10165762156248093 38
adi 0.10165415704250336 39
adi 0.10163450613617897 40
adi 0.10165362805128098 41
adi 0.101666659116745 42
adi 0.10161777585744858 43
adi 0.1016390472650528 44
adi 0.10167912021279335 45
adi 0.10166262462735176 46
adi 0.10171171650290489 47
adi 0.1016966700553894 48
adi 0.10171352699398994 49
adi 0.10166789963841438 50
adi 0.044182461977470666 3351
adi 0.04495937202591449 3352
adi 0.04410081100650132 3353
adi 0.04408217698801309 3354
adi 0.044073892990127206 3355
adi 0.0440771640278399 3356
adi 0.04408506804611534 3357
adi 0.044106499990448356 3358
adi 0.044091108022257686 3359
adi 0.04407054005423561 3360
adi 0.044080947001930326 3361
adi 0.044076994992792606 3362
adi 0.04408146400237456 3363
adi 0.044061626016628 3364
adi 0.04407657898264006 3365
adi 0.04405375599162653 3366
adi 0.044073124998249114 3367
adi 0.04406085901428014 3368
adi 0.04407268000068143 3369
adi 0.04407342500053346 3370
adi 0.04408363101538271 3371
adi 0.044136184034869075 3372
adi 0.04415700404206291 3373
adi 0.045428632001858205 3374
adi 0.04409256100188941 3375
atax 0.5215423591434956 1826
atax 0.523648027330637 1827
atax 0.5219340585172176 1828
atax 0.5223594270646572 1829
atax 0.521890077739954 1830
atax 0.5216428115963936 1831
atax 0.5221105255186558 1832
atax 0.5224827267229557 1833
atax 0.5220142975449562 1834
atax 0.5234409868717194 1835
atax 0.5214179456233978 1836
atax 0.5239097625017166 1837
atax 0.5216831378638744 1838
atax 0.5216166339814663 1839
atax 0.5222463719546795 1840
atax 0.5225132554769516 1841
atax 0.5214528106153011 1842
atax 0.5216560028493404 1843
atax 0.5215873308479786 1844
atax 0.5214278176426888 1845
atax 0.5234655663371086 1846
atax 0.5217499956488609 1847
atax 0.522663276642561 1848
atax 0.5217844471335411 1849
atax 0.521867610514164 1850
atax 0.26109484798507765 5751
atax 0.261333842005115 5752
atax 0.26214366202475503 5753
atax 0.2610052599920891 5754
atax 0.26092691998928785 5755
atax 0.2608785660122521 5756
atax 0.2611782400053926 5757
atax 0.26125759101705626 5758
atax 0.26102208002703264 5759
atax 0.2611807429930195 5760
atax 0.2608956120093353 5761
atax 0.26090182800544426 5762
atax 0.2609354770393111 5763
atax 0.2611293470254168 5764
atax 0.2610025060130283 5765
atax 0.26087228301912546 5766
atax 0.26087168499361724 5767
atax 0.2610254039755091 5768
atax 0.2608849930111319 5769
atax 0.2609201209852472 5770
atax 0.2608921870123595 5771
atax 0.26108817901695147 5772
atax 0.2612114059738815 5773
atax 0.2612316060112789 5774
atax 0.2609017170034349 5775
bicg 0.5148588940501213 476
bicg 0.5189049541950226 477
bicg 0.5187146961688995 478
bicg 0.5187480449676514 479
