2mm 3.5327964648604393 1726
2mm 3.5294544212520123 1727
2mm 3.5310029201209545 1728
2mm 3.530132435262203 1729
2mm 3.531373620033264 1730
2mm 3.5303247161209583 1731
2mm 3.530742470175028 1732
2mm 3.5305987782776356 1733
2mm 3.5302100516855717 1734
2mm 3.532551772892475 1735
2mm 3.5310776568949223 1736
2mm 3.5300261303782463 1737
2mm 3.5333292819559574 1738
2mm 3.532462228089571 1739
2mm 3.5322630517184734 1740
2mm 3.5297426767647266 1741
2mm 3.5319825038313866 1742
2mm 3.531466070562601 1743
2mm 3.531190909445286 1744
2mm 3.532762475311756 1745
2mm 3.5296199806034565 1746
2mm 3.5315438769757748 1747
2mm 3.5299529545009136 1748
2mm 3.5307233408093452 1749
2mm 3.529599856585264 1750
2mm 2.1966046550078318 5651
2mm 2.196499025041703 5652
2mm 2.1959393289871514 5653
2mm 2.1967744039720856 5654
2mm 2.1962698139832355 5655
2mm 2.196088328026235 5656
2mm 2.1965279090218246 5657
2mm 2.196972611011006 5658
2mm 2.196044289972633 5659
2mm 2.1965953590115532 5660
2mm 2.195885301043745 5661
2mm 2.196187296998687 5662
2mm 2.1962447440018877 5663
2mm 2.1967605269746855 5664
2mm 2.1964002549648285 5665
2mm 2.196451422001701 5666
2mm 2.1967234389740042 5667
2mm 2.195373155991547 5668
2mm 2.1959130319883116 5669
2mm 2.196580599003937 5670
2mm 2.1961238110088743 5671
2mm 2.1961125509697013 5672
2mm 2.196419188985601 5673
2mm 2.196689733013045 5674
2mm 2.1965179669787176 5675
adi 0.9643430672585964 1
adi 0.9662874825298786 2
adi 0.9668162912130356 3
adi 0.9681658484041691 4
adi 0.9680312983691692 5
adi 0.9684979729354382 6
adi 0.9708935134112835 7
adi 0.9672913514077663 8
adi 0.9683466739952564 9
adi 0.9660473018884659 10
adi 0.9658750370144844 11
adi 0.9639221616089344 12
adi 0.9663169085979462 13
adi 0.9644341431558132 14
adi 0.9648665636777878 15
adi 0.9659043997526169 16
adi 0.9665349833667278 17
adi 0.9677481204271317 18
adi 0.9666093736886978 19
adi 0.9680222012102604 20
adi 0.9652219638228416 21
adi 0.9676545970141888 22
adi 0.9649894759058952 23
adi 0.9641231335699558 24
adi 0.9643324017524719 25
adi 0.4312820539926179 3326
adi 0.4311364620225504 3327
adi 0.43102962599368766 3328
adi 0.4270900000119582 3329
adi 0.42596623999997973 3330
adi 0.42620059399632737 3331
