adi 0.1142818070948124 101
adi 0.1141052134335041 102
adi 0.11417889967560768 103
adi 0.11417804658412933 104
adi 0.11418438330292702 105
adi 0.11418555304408073 106
adi 0.11418920010328293 107
adi 0.11415509879589081 108
adi 0.11429406329989433 109
adi 0.1141541562974453 110
adi 0.11408828943967819 111
adi 0.1140960343182087 112
adi 0.1141357496380806 113
adi 0.11409319192171097 114
adi 0.11414129287004471 115
adi 0.11408160254359245 116
adi 0.11410512402653694 117
adi 0.11414719372987747 118
adi 0.1141306720674038 119
adi 0.11413606256246567 120
adi 0.11411241814494133 121
adi 0.11418434605002403 122
adi 0.11421068012714386 123
adi 0.11421963572502136 124
adi 0.11421539261937141 125
adi 0.04575058200862259 3476
adi 0.04565653298050165 3477
adi 0.045707406010478735 3478
adi 0.04566739400615916 3479
adi 0.04568316898075864 3480
adi 0.04567151196533814 3481
adi 0.04563416400924325 3482
adi 0.04570146696642041 3483
adi 0.045667833997868 3484
adi 0.0456832519848831 3485
adi 0.04567292198771611 3486
adi 0.04570630798116326 3487
adi 0.04566654999507591 3488
adi 0.04566324700135738 3489
adi 0.04570011398755014 3490
adi 0.04599974595475942 3491
adi 0.04570090101333335 3492
adi 0.04568412195658311 3493
adi 0.045732344035059214 3494
adi 0.04570758598856628 3495
adi 0.045715376967564225 3496
adi 0.04569745500339195 3497
adi 0.04700122796930373 3498
adi 0.04573147802148014 3499
adi 0.045743282011244446 3500
atax 13.508130557835102 1901
atax 13.508399680256844 1902
atax 13.507522717118263 1903
atax 13.507913369685411 1904
atax 13.508202325552702 1905
atax 13.508199624717236 1906
atax 13.507648810744286 1907
atax 13.506464555859566 1908
atax 13.507173225283623 1909
atax 13.506690252572298 1910
atax 13.508578483015299 1911
atax 13.507777761667967 1912
atax 13.507273327559233 1913
atax 13.507377710193396 1914
atax 13.50689547136426 1915
atax 13.507022146135569 1916
atax 13.508058566600084 1917
atax 13.506988242268562 1918
atax 13.513271015137434 1919
atax 13.508228786289692 1920
atax 13.509727843105793 1921
atax 13.506980806589127 1922
atax 13.509007193148136 1923
atax 13.513828717172146 1924
atax 13.507491558790207 1925
atax 8.416463900997769 5826
atax 8.416818934958428 5827
atax 8.417239389033057 5828
atax 8.41700465802569 5829
atax 8.41678706498351 5830
atax 8.416846982960124 5831
atax 8.417044099012855 5832
atax 8.417012177000288 5833
atax 8.417221286974382 5834
atax 8.4173939669854 5835
atax 8.417576739971992 5836
atax 8.416678720037453 5837
atax 8.419172184017953 5838
atax 8.416713923972566 5839
atax 8.41693225997733 5840
atax 8.417627942049876 5841
atax 8.416715539002325 5842
atax 8.41680958098732 5843
atax 8.416648323007394 5844
atax 8.41674806701485 5845
atax 8.416963636002038 5846
atax 8.418090594001114 5847
atax 8.418261651997454 5848
atax 8.417246496013831 5849
atax 8.416715644998476 5850
bicg 13.467916067689657 576
bicg 13.46593327447772 577
bicg 13.46581806614995 578
bicg 13.468896996229887 579
bicg 13.465712320059538 580
bicg 13.466033212840557 581
bicg 13.465755760669708 582
bicg 13.465208914130926 583
bicg 13.466207560151815 584
bicg 13.465247966349125 585
bicg 13.472257055342197 586
bicg 13.466184824705124 587
bicg 13.466312929987907 588
bicg 13.466135960072279 589
bicg 13.467146046459675 590
bicg 13.46823114901781 591
bicg 13.466641411185265 592
bicg 13.465373452752829 593
bicg 13.465699549764395 594
bicg 13.465687964111567 595
bicg 13.465667642652988 596
bicg 13.467173870652914 597
bicg 13.465029381215572 598
bicg 13.465683355927467 599
bicg 13.46515790373087 600
bicg 8.46006060601212 4151
bicg 8.459457896999083 4152
bicg 8.460165345051792 4153
bicg 8.460064389975742 4154
bicg 8.460006880981382 4155
bicg 8.459220114047639 4156
bicg 8.459461732010823 4157
bicg 8.45966849999968 4158
bicg 8.459354489983525 4159
bicg 8.459448756009806 4160
bicg 8.459128886985127 4161
bicg 8.459958429040853 4162
bicg 8.460644867969677 4163
bicg 8.459586618002504 4164
bicg 8.459229673957452 4165
bicg 8.459519440017175 4166
bicg 8.460300986014772 4167
bicg 8.462419932999182 4168
bicg 8.459024659008719 4169
bicg 8.459371326025575 4170
bicg 8.459835422981996 4171
bicg 8.459800635988358 4172
bicg 8.459611180995125 4173
bicg 8.459687553986441 4174
bicg 8.460528769996017 4175
cavtflow 0.942093912512064 676
cavtflow 0.9423726797103882 677
cavtflow 0.9420996196568012 678
cavtflow 0.9421372152864933 679
cavtflow 0.9420829601585865 680
cavtflow 0.9421729035675526 681
cavtflow 0.9424127452075481 682
cavtflow 0.9420878030359745 683
cavtflow 0.9420807436108589 684
cavtflow 0.9420937299728394 685
cavtflow 0.9420522637665272 686
cavtflow 0.9424632601439953 687
cavtflow 0.9421445243060589 688
cavtflow 0.9421747699379921 689
cavtflow 0.9424305036664009 690
cavtflow 0.9422146566212177 691
cavtflow 0.942739762365818 692
cavtflow 0.9422413818538189 693
cavtflow 0.9421312212944031 694
cavtflow 0.942085761576891 695
cavtflow 0.9421009980142117 696
cavtflow 0.942096758633852 697
cavtflow 0.9420593418180943 698
cavtflow 0.9420505724847317 699
cavtflow 0.9421417154371738 700
cavtflow 0.3354134580004029 4276
cavtflow 0.33492296701297164 4277
cavtflow 0.33507497899699956 4278
cavtflow 0.3351633489946835 4279
cavtflow 0.33490851102396846 4280
cavtflow 0.3350210660137236 4281
cavtflow 0.3352244509733282 4282
cavtflow 0.33494223398156464 4283
cavtflow 0.33577256998978555 4284
cavtflow 0.3352471370017156 4285
cavtflow 0.33492513303644955 4286
cavtflow 0.33504093799274415 4287
cavtflow 0.3354818799998611 4288
cavtflow 0.33557367604225874 4289
cavtflow 0.3349781360011548 4290
cavtflow 0.3352110459818505 4291
cavtflow 0.3350258379941806 4292
cavtflow 0.33501846803119406 4293
cavtflow 0.3351891259662807 4294
cavtflow 0.3350036930060014 4295
cavtflow 0.33593518001725897 4296
cavtflow 0.33524521201616153 4297
cavtflow 0.3350241699954495 4298
cavtflow 0.3350595230003819 4299
cavtflow 0.33515341801103204 4300
chanflow 1.9017582014203072 1126
chanflow 1.9019524790346622 1127
chanflow 1.9018535949289799 1128
chanflow 1.9021023362874985 1129
chanflow 1.9023693278431892 1130
chanflow 1.9025912545621395 1131
chanflow 1.902497511357069 1132
chanflow 1.902621567249298 1133
chanflow 1.9025228321552277 1134
chanflow 1.902030784636736 1135
chanflow 1.9020407013595104 1136
chanflow 1.9019915275275707 1137
chanflow 1.9025476947426796 1138
chanflow 1.9026312492787838 1139
chanflow 1.9030484482645988 1140
chanflow 1.9024676159024239 1141
chanflow 1.9020447805523872 1142
chanflow 1.9020724929869175 1143
chanflow 1.9019566178321838 1144
chanflow 1.9026143997907639 1145
chanflow 1.9017956294119358 1146
